date,trial_id,construction_tag,mix_lambda,avg_abs_corr,sync_score,stress_months_used,w_vs_uncond_erc_norm,fallback_flag,pi_hat_0,n_obs_pool_0,pi_hat_1,n_obs_pool_1
2011-07-29,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.005656487580249477,1,,16,,30
2011-08-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.010529088734972146,1,,17,,30
2011-09-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.006323840570895279,1,,17,,31
2011-10-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.004526670075850445,1,,17,,32
2011-11-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.00501156851564173,1,,17,,33
2011-12-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.005491353557236168,1,,17,,34
2012-01-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.00572626922140713,1,,17,,35
2012-02-29,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.0062261220503846285,1,,17,,36
2012-03-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.006813569914642354,1,,17,,37
2012-04-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.006647469112472851,1,,18,,37
2012-05-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.004470522737653129,1,,18,,38
2012-06-29,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.004916594536602696,1,,18,,39
2012-07-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.004418915583732727,1,,19,,39
2012-08-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.0048877461205971175,1,,20,,39
2012-09-28,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.004855732881030973,1,,21,,39
2012-10-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.004568317134738658,1,,22,,39
2012-11-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.0,1,,17,,19
2012-12-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.0,1,,20,,17
2013-01-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.0,1,,21,,17
2013-02-28,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.0,1,,22,,17
2013-03-28,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.0,1,,23,,17
2013-04-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.06910854499368486,1,,24,,17
2013-05-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.06971383998225691,1,,25,,17
2013-06-28,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.06807852372472796,1,,26,,17
2013-07-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.06411897508554254,1,,27,,17
2013-08-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.06259607983455426,1,,29,,16
2013-09-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.06350137655706285,1,,30,,16
2013-10-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.0638378816350735,1,,31,,16
2013-11-29,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.0640261508765112,1,,32,,16
2013-12-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.06310163678461382,1,,33,,16
2014-01-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.06042247782237894,1,,34,,16
2014-02-28,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.0597786813504808,1,,35,,16
2014-03-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.059500536225957065,1,,36,,16
2014-04-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.059030212994407236,1,,37,,16
2014-05-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.0594987860478228,1,,38,,16
2014-06-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.0592598304045463,1,,39,,16
2014-07-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.05824384550350478,1,,40,,16
2014-08-29,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.060541309323210155,1,,41,,16
2014-09-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.059824910580912445,1,,42,,16
2014-10-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.0544789513250496,1,,38,,13
2014-11-28,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.05471491936795214,1,,39,,13
2014-12-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.05882385067316241,1,,40,,13
2015-01-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.05843044120788576,1,,41,,13
2015-02-27,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.056565161769155076,1,,42,,13
2015-03-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.05638867055269017,1,,43,,13
2015-04-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.0625288775994151,1,,45,,12
2015-05-29,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.06266096082731287,1,,46,,12
2015-06-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.06311445106753277,1,,47,,12
2015-07-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.06247089019666123,1,,48,,12
2015-08-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.061210741626608854,1,,49,,12
2015-09-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.060093354453763986,1,,50,,12
2015-10-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.05714978357769207,1,,51,,12
2015-11-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.05704706827786672,1,,52,,12
2015-12-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.05668702685070369,1,,53,,12
2016-01-29,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.061360044584838666,1,,53,,13
2016-02-29,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.061413971808970146,1,,54,,13
2016-03-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.06773910945804244,1,,54,,14
2016-04-29,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.06815854302846376,1,,54,,15
2016-05-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.06802689551818579,1,,54,,16
2016-06-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.06833206041234771,1,,55,,16
2016-07-29,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.03242902675712188,1,,48,,9
2016-08-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.032159086488535965,1,,49,,9
2016-09-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.032089199864206885,1,,50,,9
2016-10-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.031267067811270255,1,,51,,9
2016-11-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.03005637963229999,1,,52,,9
2016-12-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.029777240407156454,1,,53,,9
2017-01-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.029651505891677903,1,,54,,9
2017-02-28,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.02925145381650727,1,,55,,9
2017-03-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.029202747462167694,1,,56,,9
2017-04-28,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.0291889147543083,1,,57,,9
2017-05-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.029197314515091145,1,,58,,9
2017-06-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.02919102166712218,1,,59,,9
2017-07-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.029015480493266924,1,,60,,9
2017-08-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.02907270967365747,1,,61,,9
2017-09-29,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.0288449267426726,1,,62,,9
2017-10-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.028782095656597548,1,,63,,9
2017-11-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.028806210164688234,1,,64,,9
2017-12-29,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.02881066458033807,1,,65,,9
2018-01-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.028550092031839266,1,,66,,9
2018-02-28,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.027572673882654983,1,,67,,9
2018-03-29,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.027641876837906604,1,,68,,9
2018-04-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.027417375615421458,1,,69,,9
2018-05-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.02734200175982137,1,,70,,9
2018-06-29,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.027313147023799247,1,,71,,9
2018-07-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.027074662388197602,1,,72,,9
2018-08-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.027000000475332405,1,,73,,9
2018-09-28,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.026773345319617035,1,,74,,9
2018-10-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.025663040917809996,1,,75,,9
2018-11-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.02574370885368721,1,,76,,9
2018-12-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.028956032230912046,1,,76,,10
2019-01-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.03340641109167565,1,,76,,11
2019-02-28,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.033873633352032355,1,,76,,12
2019-03-29,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.032099312930116315,1,,76,,13
2019-04-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.032779887640715044,1,,76,,14
2019-05-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.037305742524288116,1,,76,,15
2019-06-28,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.038187338971487295,1,,76,,16
2019-07-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.03811903912368235,1,,76,,17
2019-08-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.036572785423625784,1,,76,,18
2019-09-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.03685973736501048,1,,76,,19
2019-10-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.036957338021870845,1,,76,,20
2019-11-29,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.036980541398806785,1,,77,,20
2019-12-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.03621855947281962,1,,78,,20
2020-01-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.036160837568509824,1,,79,,20
2020-02-28,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.04298732271288418,1,,79,,21
2020-03-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.07341219000653745,1,,79,,22
2020-04-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.08147895139071709,1,,79,,23
2020-05-29,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.0362149104651668,0,0.5565749235474006,79,0.4434250764525994,24
2020-06-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.042367768887176825,0,0.5579268292682927,80,0.4420731707317073,24
2020-07-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.04326622056496632,0,0.5562310030395137,80,0.44376899696048633,25
2020-08-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.044641644363886616,0,0.5545454545454546,80,0.44545454545454544,26
2020-09-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.043282380289615306,0,0.552870090634441,80,0.4471299093655589,27
2020-10-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.042837758079349184,0,0.5542168674698795,81,0.4457831325301205,27
2020-11-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.041145724120227066,0,0.5525525525525525,81,0.44744744744744747,28
2020-12-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.04254779117583487,0,0.5508982035928144,81,0.4491017964071856,29
2021-01-29,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.042780956563829714,0,0.5492537313432836,81,0.4507462686567164,30
2021-02-26,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.04356464793252266,0,0.5476190476190477,81,0.4523809523809524,31
2021-03-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.04416900808014865,0,0.5459940652818991,81,0.4540059347181009,32
2021-04-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.04437513335185072,0,0.5443786982248521,81,0.4556213017751479,33
2021-05-28,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.044326731999626945,0,0.5457227138643068,82,0.45427728613569324,33
2021-06-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.04437951239264534,0,0.5470588235294118,83,0.45294117647058824,33
2021-07-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.044456029402159584,0,0.5483870967741935,84,0.45161290322580644,33
2021-08-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.044383603374062025,0,0.5497076023391813,85,0.4502923976608187,33
2021-09-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.043971711985109053,0,0.5510204081632653,86,0.4489795918367347,33
2021-10-29,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.044428097868065806,0,0.5523255813953488,87,0.4476744186046512,33
2021-11-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.0447510038746447,0,0.553623188405797,88,0.4463768115942029,33
2021-12-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.044603728500585575,0,0.5549132947976878,89,0.44508670520231214,33
2022-01-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.0409247645370793,0,0.553314121037464,89,0.44668587896253603,34
2022-02-28,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.040601120031390776,0,0.5517241379310345,89,0.4482758620689655,35
2022-03-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.039789918517814986,0,0.5501432664756447,89,0.4498567335243553,36
2022-04-29,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.03455810229524865,0,0.5485714285714286,89,0.4514285714285714,37
2022-05-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.03461269925891998,0,0.5470085470085471,89,0.452991452991453,38
2022-06-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.015841272173108947,0,0.4914772727272727,32,0.5085227272727273,53
2022-07-29,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.015851338662478925,0,0.49008498583569404,32,0.509915014164306,54
2022-08-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.016109260636338937,0,0.4887005649717514,32,0.5112994350282486,55
2022-09-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.01659208841347627,0,0.48732394366197185,32,0.5126760563380282,56
2022-10-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.016265445117252218,0,0.4859550561797753,32,0.5140449438202247,57
2022-11-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.01589365677616688,0,0.484593837535014,32,0.5154061624649859,58
2022-12-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.015782328517232474,0,0.48324022346368717,32,0.5167597765363129,59
2023-01-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.015549693635174566,0,0.4818941504178273,32,0.5181058495821727,60
2023-02-28,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.015601953204067213,0,0.48055555555555557,32,0.5194444444444445,61
2023-03-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.015589625703010325,0,0.4792243767313019,32,0.5207756232686981,62
2023-04-28,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.015524183501510134,0,0.47790055248618785,32,0.5220994475138122,63
2023-05-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.015506436967730068,0,0.4765840220385675,32,0.5234159779614325,64
2023-06-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.014969258013122067,0,0.47527472527472525,32,0.5247252747252747,65
2023-07-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.014828960476164612,0,0.473972602739726,32,0.5260273972602739,66
2023-08-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.014873221506972985,0,0.47540983606557374,33,0.5245901639344263,66
2023-09-29,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.014846614904932295,0,0.47411444141689374,33,0.5258855585831063,67
2023-10-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.014733040725249785,0,0.47282608695652173,33,0.5271739130434783,68
2023-11-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.014913666536096836,0,0.4715447154471545,33,0.5284552845528455,69
2023-12-29,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.01519536708011426,0,0.4702702702702703,33,0.5297297297297298,70
2024-01-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.015128107879271902,0,0.46900269541778977,33,0.5309973045822103,71
2024-02-29,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.014768424545197521,0,0.46774193548387094,33,0.532258064516129,72
2024-03-28,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.014697226591532374,0,0.46648793565683644,33,0.5335120643431636,73
2024-04-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.014714804138054136,0,0.46524064171123,33,0.5347593582887701,74
2024-05-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.01455667466822737,0,0.464,33,0.536,75
2024-06-28,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.014482288864968728,0,0.4627659574468085,33,0.5372340425531915,76
2024-07-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.014638276541393812,0,0.46153846153846156,33,0.5384615384615384,77
2024-08-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.014580303557373633,0,0.4603174603174603,33,0.5396825396825397,78
2024-09-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.014539074575589303,0,0.45910290237467016,33,0.5408970976253298,79
2024-10-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.012780367231444158,0,0.4605263157894737,34,0.5394736842105263,79
2024-11-29,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.012711253307278661,0,0.46194225721784776,35,0.5380577427821522,79
2024-12-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.012563709664881056,0,0.4607329842931937,35,0.5392670157068062,80
2025-01-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.012492574619235764,0,0.4595300261096606,35,0.5404699738903395,81
2025-02-28,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.012185145490739053,0,0.4583333333333333,35,0.5416666666666666,82
2025-03-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.012003467456600516,0,0.45714285714285713,35,0.5428571428571428,83
2025-04-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.011946148491459392,0,0.45595854922279794,35,0.5440414507772021,84
2025-05-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.011752840739605383,0,0.45478036175710596,35,0.5452196382428941,85
2025-06-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.011398151137793262,0,0.45618556701030927,36,0.5438144329896907,85
2025-07-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.011791924420982558,0,0.45758354755784064,37,0.5424164524421594,85
2025-08-29,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.011035513178162827,0,0.45897435897435895,38,0.541025641025641,85
2025-09-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.011205970318075383,0,0.46035805626598464,39,0.5396419437340153,85
2025-10-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.011205875758209223,0,0.461734693877551,40,0.5382653061224489,85
2025-11-28,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.011233803982946591,0,0.4631043256997455,41,0.5368956743002544,85
2025-12-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.01114799175441517,0,0.46446700507614214,42,0.5355329949238579,85
2026-01-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.011378464504982365,0,0.46582278481012657,43,0.5341772151898734,85
2026-02-27,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.011441197481900197,0,0.4671717171717172,44,0.5328282828282829,85
2026-03-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.011278796648820179,0,0.46851385390428213,45,0.5314861460957179,85
2026-04-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.012055322150522558,0,0.46984924623115576,46,0.5301507537688442,85
2026-05-29,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.012151625740443154,0,0.47117794486215536,47,0.5288220551378446,85
2026-06-30,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.01225608098602653,0,0.4725,48,0.5275,85
2026-07-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.012242011768585082,0,0.47381546134663344,49,0.5261845386533666,85
2026-08-31,rr_erc_pathB_loim_vols_histfreq_cat,loim_regime_parity,,,,0,0.012935351431421188,0,0.47512437810945274,50,0.5248756218905473,85
